lot_id,species_common,scientific_name,lot_mass_kg,product_form,handling_scenario,prehistory_equivalent_ice_h,baseline_shelf_life_h,target_market_node_id,traceability_status,origin_node_id,min_temp_c,mean_temp_c,max_temp_c,time_above_4c_h,time_above_10c_h,time_above_15c_h,equivalent_ice_age_h,remaining_quality_window_h,logger_missing_intervals,eye_demerit_0_3,gill_demerit_0_3,odor_demerit_0_3,texture_demerit_0_3,mucus_demerit_0_3,belly_burst_flag,total_proxy_0_16,condition_status,risk_score_0_100,recommended_action,candidate_destination_node_id,rationale,human_override_required
PGB-LMR-0001,lemuru,Sardinella lemuru,317.0,whole_fresh,controlled_ice,0.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,62.45,105.55,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,32.2,HOLD_CHILLED,N004,RSL 105.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0298,lemuru,Sardinella lemuru,966.0,frozen,delayed_chilling_2h,120.0,168.0,N007,COMPLETE,N001,-18.1,-14.63,13.0,1.25,0.25,0.0,156.01,11.99,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,87.4,PROCESS_IMMEDIATELY,N007,RSL 12 h; sensory 15/16; gaps 0,YES
PGB-LMR-0299,lemuru,Sardinella lemuru,1103.0,processed,melted_ice,120.0,168.0,N008,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,154.6,13.4,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,87.9,LOCAL_FRESH_ONLY,N008,RSL 13.4 h; sensory 15/16; gaps 0,YES
PGB-LMR-0300,lemuru,Sardinella lemuru,1240.0,whole_fresh,loading_excursion,120.0,168.0,N002,PARTIAL,N001,1.09,2.14,16.16,4.75,1.75,0.5,193.17,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.8,PROCESS_IMMEDIATELY,N002,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0301,lemuru,Sardinella lemuru,1377.0,whole_fresh,warm_auction_delay,120.0,168.0,N004,COMPLETE,N001,1.29,5.59,28.5,10.25,8.75,8.25,228.1,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,94.3,MANUAL_INSPECTION,N004,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0302,lemuru,Sardinella lemuru,1514.0,whole_fresh,reice_recovery,120.0,168.0,N005,COMPLETE,N001,0.89,2.91,23.28,6.75,4.0,2.75,203.16,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.8,PROCESS_IMMEDIATELY,N005,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0303,lemuru,Sardinella lemuru,1651.0,whole_fresh,logger_gap,120.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,183.35,0.0,12,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,93.3,MANUAL_INSPECTION,N006,RSL 0 h; sensory 15/16; gaps 12,YES
PGB-LMR-0304,lemuru,Sardinella lemuru,1788.0,whole_fresh,freezer_transfer,120.0,168.0,N007,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,185.95,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,89.6,PROCESS_IMMEDIATELY,N007,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0305,lemuru,Sardinella lemuru,1925.0,whole_fresh,controlled_ice,120.0,168.0,N008,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,182.46,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.6,PROCESS_IMMEDIATELY,N008,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0306,lemuru,Sardinella lemuru,242.0,whole_fresh,delayed_chilling_2h,120.0,168.0,N002,PARTIAL,N001,1.09,2.29,21.6,3.75,2.5,1.75,194.73,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,91.3,PROCESS_IMMEDIATELY,N002,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0307,lemuru,Sardinella lemuru,379.0,frozen,melted_ice,120.0,168.0,N004,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,154.63,13.37,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,87.9,LOCAL_FRESH_ONLY,N004,RSL 13.4 h; sensory 15/16; gaps 0,YES
PGB-LMR-0308,lemuru,Sardinella lemuru,516.0,frozen,loading_excursion,120.0,168.0,N005,COMPLETE,N001,-18.1,-14.68,11.0,1.25,0.0,0.0,155.45,12.55,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,86.7,LOCAL_FRESH_ONLY,N005,RSL 12.6 h; sensory 15/16; gaps 0,YES
PGB-LMR-0309,lemuru,Sardinella lemuru,653.0,processed,warm_auction_delay,120.0,168.0,N006,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,156.34,11.66,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.5,PROCESS_IMMEDIATELY,N006,RSL 11.7 h; sensory 15/16; gaps 0,YES
PGB-LMR-0310,lemuru,Sardinella lemuru,790.0,whole_fresh,reice_recovery,120.0,168.0,N007,COMPLETE,N001,0.89,2.87,22.77,7.0,4.0,2.75,202.78,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.8,PROCESS_IMMEDIATELY,N007,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0311,lemuru,Sardinella lemuru,927.0,whole_fresh,logger_gap,120.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,183.25,0.0,12,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,93.3,MANUAL_INSPECTION,N008,RSL 0 h; sensory 15/16; gaps 12,YES
PGB-LMR-0312,lemuru,Sardinella lemuru,1064.0,whole_fresh,freezer_transfer,120.0,168.0,N002,PARTIAL,N001,1.49,1.73,7.0,0.75,0.0,0.0,185.87,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,89.6,PROCESS_IMMEDIATELY,N002,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0313,lemuru,Sardinella lemuru,1201.0,whole_fresh,controlled_ice,120.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,182.37,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.6,PROCESS_IMMEDIATELY,N004,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0314,lemuru,Sardinella lemuru,1338.0,whole_fresh,delayed_chilling_2h,120.0,168.0,N005,COMPLETE,N001,1.09,2.3,22.07,3.75,2.5,1.75,194.79,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,91.3,PROCESS_IMMEDIATELY,N005,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0315,lemuru,Sardinella lemuru,1475.0,whole_fresh,melted_ice,120.0,168.0,N006,COMPLETE,N001,1.1,6.11,11.1,29.25,14.25,0.0,251.68,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N006,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0316,lemuru,Sardinella lemuru,1612.0,whole_fresh,loading_excursion,120.0,168.0,N007,COMPLETE,N001,1.09,2.23,18.29,5.0,1.75,0.75,194.52,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.8,PROCESS_IMMEDIATELY,N007,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0317,lemuru,Sardinella lemuru,1749.0,frozen,warm_auction_delay,120.0,168.0,N008,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,156.34,11.66,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.5,PROCESS_IMMEDIATELY,N008,RSL 11.7 h; sensory 15/16; gaps 0,YES
PGB-LMR-0318,lemuru,Sardinella lemuru,1886.0,frozen,reice_recovery,120.0,168.0,N002,PARTIAL,N001,-18.1,-14.73,9.0,1.0,0.0,0.0,154.89,13.11,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.5,LOCAL_FRESH_ONLY,N002,RSL 13.1 h; sensory 15/16; gaps 0,YES
PGB-LMR-0319,lemuru,Sardinella lemuru,203.0,processed,logger_gap,120.0,168.0,N004,COMPLETE,N001,-18.1,-14.65,12.0,1.25,0.0,0.0,153.84,14.16,12,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.7,MANUAL_INSPECTION,N004,RSL 14.2 h; sensory 15/16; gaps 12,YES
PGB-LMR-0320,lemuru,Sardinella lemuru,340.0,whole_fresh,freezer_transfer,120.0,168.0,N005,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,185.94,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,89.6,PROCESS_IMMEDIATELY,N005,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0321,lemuru,Sardinella lemuru,477.0,whole_fresh,controlled_ice,0.0,168.0,N006,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,62.46,105.54,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,32.2,HOLD_CHILLED,N006,RSL 105.5 h; sensory 5/16; gaps 0,YES
PGB-LMR-0322,lemuru,Sardinella lemuru,614.0,whole_fresh,delayed_chilling_2h,0.0,168.0,N007,COMPLETE,N001,1.09,2.23,20.06,3.75,2.5,1.75,74.27,93.73,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.1,RE_ICE_AND_ROUTE,N007,RSL 93.7 h; sensory 7/16; gaps 0,YES
PGB-LMR-0323,lemuru,Sardinella lemuru,751.0,whole_fresh,melted_ice,0.0,168.0,N011,COMPLETE,N001,1.09,6.12,11.1,28.75,14.5,0.0,131.79,36.21,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.9,DOMESTIC_CHILLED,N011,RSL 36.2 h; sensory 12/16; gaps 0,YES
PGB-LMR-0324,lemuru,Sardinella lemuru,888.0,whole_fresh,loading_excursion,0.0,168.0,N002,PARTIAL,N001,1.09,2.22,17.93,5.0,1.75,0.75,74.35,93.65,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.7,RE_ICE_AND_ROUTE,N002,RSL 93.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0325,lemuru,Sardinella lemuru,1025.0,whole_fresh,warm_auction_delay,0.0,168.0,N004,COMPLETE,N001,1.29,5.85,30.34,10.25,9.0,8.5,108.45,59.55,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.1,MANUAL_INSPECTION,N004,RSL 59.6 h; sensory 11/16; gaps 0,YES
PGB-LMR-0326,lemuru,Sardinella lemuru,1162.0,whole_fresh,reice_recovery,0.0,168.0,N005,COMPLETE,N001,0.89,2.8,21.96,6.75,4.0,2.5,82.31,85.69,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,47.3,RE_ICE_AND_ROUTE,N005,RSL 85.7 h; sensory 7/16; gaps 0,YES
PGB-LMR-0327,lemuru,Sardinella lemuru,1299.0,frozen,logger_gap,0.0,168.0,N018,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,33.79,134.21,12,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,27.5,PROCESS_EXPORT_CANDIDATE,N018,RSL 134.2 h; sensory 5/16; gaps 12,YES
PGB-LMR-0328,lemuru,Sardinella lemuru,1436.0,frozen,freezer_transfer,0.0,168.0,N019,COMPLETE,N001,-18.1,-14.79,7.0,0.5,0.0,0.0,34.32,133.68,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,24.0,PROCESS_EXPORT_CANDIDATE,N019,RSL 133.7 h; sensory 5/16; gaps 0,YES
PGB-LMR-0329,lemuru,Sardinella lemuru,1573.0,processed,controlled_ice,0.0,168.0,N020,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,35.12,132.88,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,23.2,PROCESS_EXPORT_CANDIDATE,N020,RSL 132.9 h; sensory 5/16; gaps 0,YES
PGB-LMR-0330,lemuru,Sardinella lemuru,1710.0,whole_fresh,delayed_chilling_2h,0.0,168.0,N002,PARTIAL,N001,1.09,2.22,20.22,3.75,2.5,1.75,74.26,93.74,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.1,RE_ICE_AND_ROUTE,N002,RSL 93.7 h; sensory 7/16; gaps 0,YES
PGB-LMR-0331,lemuru,Sardinella lemuru,1847.0,whole_fresh,melted_ice,0.0,168.0,N005,COMPLETE,N001,1.09,6.11,11.1,29.25,14.25,0.0,131.67,36.33,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.9,DOMESTIC_CHILLED,N005,RSL 36.3 h; sensory 12/16; gaps 0,YES
PGB-LMR-0332,lemuru,Sardinella lemuru,1984.0,whole_fresh,loading_excursion,0.0,168.0,N005,COMPLETE,N001,1.09,2.19,17.46,5.0,1.75,0.5,73.97,94.03,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.5,RE_ICE_AND_ROUTE,N005,RSL 94 h; sensory 7/16; gaps 0,YES
PGB-LMR-0333,lemuru,Sardinella lemuru,301.0,whole_fresh,warm_auction_delay,0.0,168.0,N006,COMPLETE,N001,1.29,5.93,30.71,10.25,9.0,8.5,108.49,59.51,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.1,MANUAL_INSPECTION,N006,RSL 59.5 h; sensory 11/16; gaps 0,YES
PGB-LMR-0334,lemuru,Sardinella lemuru,438.0,whole_fresh,reice_recovery,0.0,168.0,N007,COMPLETE,N001,0.89,2.77,21.87,6.75,4.0,2.5,82.12,85.88,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,47.2,RE_ICE_AND_ROUTE,N007,RSL 85.9 h; sensory 7/16; gaps 0,YES
PGB-LMR-0335,lemuru,Sardinella lemuru,575.0,whole_fresh,logger_gap,0.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,63.32,104.68,12,1.0,1.0,2.0,1.0,1.0,0,6.0,CHECK,39.4,MANUAL_INSPECTION,N008,RSL 104.7 h; sensory 6/16; gaps 12,YES
PGB-LMR-0336,lemuru,Sardinella lemuru,712.0,whole_fresh,freezer_transfer,0.0,168.0,N002,PARTIAL,N001,1.49,1.74,7.0,0.75,0.0,0.0,65.93,102.07,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,34.3,HOLD_CHILLED,N002,RSL 102.1 h; sensory 5/16; gaps 0,YES
PGB-LMR-0337,lemuru,Sardinella lemuru,849.0,frozen,controlled_ice,0.0,168.0,N018,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,35.19,132.81,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,23.3,PROCESS_EXPORT_CANDIDATE,N018,RSL 132.8 h; sensory 5/16; gaps 0,YES
PGB-LMR-0338,lemuru,Sardinella lemuru,986.0,frozen,delayed_chilling_2h,0.0,168.0,N019,COMPLETE,N001,-18.1,-14.63,13.0,1.5,0.25,0.0,36.07,131.93,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,26.2,PROCESS_EXPORT_CANDIDATE,N019,RSL 131.9 h; sensory 5/16; gaps 0,YES
PGB-LMR-0339,lemuru,Sardinella lemuru,1123.0,processed,melted_ice,0.0,168.0,N020,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,34.64,133.36,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,26.8,PROCESS_EXPORT_CANDIDATE,N020,RSL 133.4 h; sensory 5/16; gaps 0,YES
PGB-LMR-0340,lemuru,Sardinella lemuru,1260.0,whole_fresh,loading_excursion,0.0,168.0,N007,COMPLETE,N001,1.09,2.18,17.0,5.0,1.75,0.5,73.76,94.24,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.5,RE_ICE_AND_ROUTE,N007,RSL 94.2 h; sensory 7/16; gaps 0,YES
PGB-LMR-0341,lemuru,Sardinella lemuru,1397.0,whole_fresh,warm_auction_delay,0.0,168.0,N008,COMPLETE,N001,1.29,6.01,31.08,10.25,9.0,8.5,108.56,59.44,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.1,MANUAL_INSPECTION,N008,RSL 59.4 h; sensory 11/16; gaps 0,YES
PGB-LMR-0342,lemuru,Sardinella lemuru,1534.0,whole_fresh,reice_recovery,0.0,168.0,N002,PARTIAL,N001,0.89,2.77,21.75,6.75,3.75,2.5,82.05,85.95,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,47.2,RE_ICE_AND_ROUTE,N002,RSL 86 h; sensory 7/16; gaps 0,YES
PGB-LMR-0343,lemuru,Sardinella lemuru,1671.0,whole_fresh,logger_gap,0.0,168.0,N004,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,63.29,104.71,12,1.0,1.0,2.0,1.0,1.0,0,6.0,CHECK,39.3,MANUAL_INSPECTION,N004,RSL 104.7 h; sensory 6/16; gaps 12,YES
PGB-LMR-0344,lemuru,Sardinella lemuru,1808.0,whole_fresh,freezer_transfer,0.0,168.0,N005,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,65.89,102.11,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,34.3,HOLD_CHILLED,N005,RSL 102.1 h; sensory 5/16; gaps 0,YES
PGB-LMR-0345,lemuru,Sardinella lemuru,1945.0,whole_fresh,controlled_ice,0.0,168.0,N006,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,62.38,105.62,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,32.2,HOLD_CHILLED,N006,RSL 105.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0346,lemuru,Sardinella lemuru,262.0,whole_fresh,delayed_chilling_2h,0.0,168.0,N007,COMPLETE,N001,1.09,2.25,20.78,3.75,2.5,1.75,74.44,93.56,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.2,RE_ICE_AND_ROUTE,N007,RSL 93.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0347,lemuru,Sardinella lemuru,399.0,frozen,melted_ice,0.0,168.0,N018,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,34.58,133.42,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,26.8,PROCESS_EXPORT_CANDIDATE,N018,RSL 133.4 h; sensory 5/16; gaps 0,YES
PGB-LMR-0348,lemuru,Sardinella lemuru,536.0,frozen,loading_excursion,0.0,168.0,N019,PARTIAL,N001,-18.1,-14.68,11.0,1.25,0.0,0.0,35.41,132.59,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,25.5,PROCESS_EXPORT_CANDIDATE,N019,RSL 132.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0349,lemuru,Sardinella lemuru,673.0,processed,warm_auction_delay,0.0,168.0,N020,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,36.32,131.68,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,29.3,PROCESS_EXPORT_CANDIDATE,N020,RSL 131.7 h; sensory 5/16; gaps 0,YES
PGB-LMR-0350,lemuru,Sardinella lemuru,810.0,whole_fresh,reice_recovery,0.0,168.0,N005,COMPLETE,N001,0.89,2.96,23.98,6.75,4.0,3.25,83.34,84.66,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,47.6,RE_ICE_AND_ROUTE,N005,RSL 84.7 h; sensory 7/16; gaps 0,YES
PGB-LMR-0351,lemuru,Sardinella lemuru,947.0,whole_fresh,logger_gap,0.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,63.3,104.7,12,1.0,1.0,2.0,1.0,1.0,0,6.0,CHECK,39.3,MANUAL_INSPECTION,N006,RSL 104.7 h; sensory 6/16; gaps 12,YES
PGB-LMR-0352,lemuru,Sardinella lemuru,1084.0,whole_fresh,freezer_transfer,0.0,168.0,N007,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,65.91,102.09,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,34.3,HOLD_CHILLED,N007,RSL 102.1 h; sensory 5/16; gaps 0,YES
PGB-LMR-0353,lemuru,Sardinella lemuru,1221.0,whole_fresh,controlled_ice,0.0,168.0,N008,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,62.44,105.56,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,32.2,HOLD_CHILLED,N008,RSL 105.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0354,lemuru,Sardinella lemuru,1358.0,whole_fresh,delayed_chilling_2h,0.0,168.0,N002,PARTIAL,N001,1.09,2.27,21.29,3.75,2.5,1.75,74.58,93.42,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.2,RE_ICE_AND_ROUTE,N002,RSL 93.4 h; sensory 7/16; gaps 0,YES
PGB-LMR-0355,lemuru,Sardinella lemuru,1495.0,whole_fresh,melted_ice,0.0,168.0,N005,COMPLETE,N001,1.09,6.12,11.1,29.0,14.5,0.0,131.79,36.21,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.9,DOMESTIC_CHILLED,N005,RSL 36.2 h; sensory 12/16; gaps 0,YES
PGB-LMR-0356,lemuru,Sardinella lemuru,1632.0,whole_fresh,loading_excursion,0.0,168.0,N005,COMPLETE,N001,1.09,2.14,16.19,5.0,1.75,0.25,73.22,94.78,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.3,RE_ICE_AND_ROUTE,N005,RSL 94.8 h; sensory 7/16; gaps 0,YES
PGB-LMR-0357,lemuru,Sardinella lemuru,1769.0,frozen,warm_auction_delay,0.0,168.0,N018,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,36.38,131.62,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,29.3,PROCESS_EXPORT_CANDIDATE,N018,RSL 131.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0358,lemuru,Sardinella lemuru,1906.0,frozen,reice_recovery,0.0,168.0,N019,COMPLETE,N001,-18.1,-14.73,9.0,1.0,0.0,0.0,34.9,133.1,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,27.4,PROCESS_EXPORT_CANDIDATE,N019,RSL 133.1 h; sensory 5/16; gaps 0,YES
PGB-LMR-0359,lemuru,Sardinella lemuru,223.0,processed,logger_gap,0.0,168.0,N020,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,33.82,134.18,12,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,27.5,PROCESS_EXPORT_CANDIDATE,N020,RSL 134.2 h; sensory 5/16; gaps 12,YES
PGB-LMR-0360,lemuru,Sardinella lemuru,360.0,whole_fresh,freezer_transfer,0.0,168.0,N002,PARTIAL,N001,1.49,1.73,7.0,0.75,0.0,0.0,65.9,102.1,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,34.3,HOLD_CHILLED,N002,RSL 102.1 h; sensory 5/16; gaps 0,YES
PGB-LMR-0361,lemuru,Sardinella lemuru,497.0,whole_fresh,controlled_ice,12.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,74.39,93.61,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,40.5,RE_ICE_AND_ROUTE,N004,RSL 93.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0362,lemuru,Sardinella lemuru,634.0,whole_fresh,delayed_chilling_2h,12.0,168.0,N005,COMPLETE,N001,1.09,2.28,21.56,3.75,2.5,1.75,86.69,81.31,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,51.6,RE_ICE_AND_ROUTE,N005,RSL 81.3 h; sensory 9/16; gaps 0,YES
PGB-LMR-0363,lemuru,Sardinella lemuru,771.0,whole_fresh,melted_ice,12.0,168.0,N006,COMPLETE,N001,1.09,6.11,11.1,29.25,14.5,0.0,143.68,24.32,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,82.2,LOCAL_FRESH_ONLY,N006,RSL 24.3 h; sensory 14/16; gaps 0,YES
PGB-LMR-0364,lemuru,Sardinella lemuru,908.0,whole_fresh,loading_excursion,12.0,168.0,N007,COMPLETE,N001,1.09,2.25,18.75,5.0,1.75,1.0,86.67,81.33,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,51.1,RE_ICE_AND_ROUTE,N007,RSL 81.3 h; sensory 9/16; gaps 0,YES
PGB-LMR-0365,lemuru,Sardinella lemuru,1045.0,whole_fresh,warm_auction_delay,12.0,168.0,N008,COMPLETE,N001,1.29,5.66,29.04,10.25,9.0,8.5,120.23,47.77,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,69.9,MANUAL_INSPECTION,N008,RSL 47.8 h; sensory 11/16; gaps 0,YES
PGB-LMR-0366,lemuru,Sardinella lemuru,1182.0,whole_fresh,reice_recovery,12.0,168.0,N002,PARTIAL,N001,0.89,2.86,22.85,6.75,4.0,2.75,94.75,73.25,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.9,RE_ICE_AND_ROUTE,N002,RSL 73.3 h; sensory 10/16; gaps 0,YES
PGB-LMR-0367,lemuru,Sardinella lemuru,1319.0,frozen,logger_gap,12.0,168.0,N018,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,45.8,122.2,12,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,31.4,PROCESS_EXPORT_CANDIDATE,N018,RSL 122.2 h; sensory 5/16; gaps 12,YES
PGB-LMR-0368,lemuru,Sardinella lemuru,1456.0,frozen,freezer_transfer,12.0,168.0,N019,COMPLETE,N001,-18.1,-14.79,7.0,0.5,0.0,0.0,46.35,121.65,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,27.9,PROCESS_EXPORT_CANDIDATE,N019,RSL 121.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0369,lemuru,Sardinella lemuru,1593.0,processed,controlled_ice,12.0,168.0,N020,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,47.17,120.83,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,27.2,PROCESS_EXPORT_CANDIDATE,N020,RSL 120.8 h; sensory 5/16; gaps 0,YES
PGB-LMR-0370,lemuru,Sardinella lemuru,1730.0,whole_fresh,delayed_chilling_2h,12.0,168.0,N007,COMPLETE,N001,1.09,2.31,22.14,3.75,2.5,1.75,86.82,81.18,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,51.6,RE_ICE_AND_ROUTE,N007,RSL 81.2 h; sensory 9/16; gaps 0,YES
PGB-LMR-0371,lemuru,Sardinella lemuru,1867.0,whole_fresh,melted_ice,12.0,168.0,N008,COMPLETE,N001,1.1,6.12,11.1,28.75,14.25,0.0,143.77,24.23,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,82.2,LOCAL_FRESH_ONLY,N008,RSL 24.2 h; sensory 14/16; gaps 0,YES
PGB-LMR-0372,lemuru,Sardinella lemuru,184.0,whole_fresh,loading_excursion,12.0,168.0,N002,PARTIAL,N001,1.09,2.24,18.25,5.0,1.75,0.75,86.63,81.37,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,51.0,RE_ICE_AND_ROUTE,N002,RSL 81.4 h; sensory 9/16; gaps 0,YES
